"","X1","projectKey","ncloc_java","files","classes","functions","design_issues","java:S104","java:S107","java:S112","java:S133","java:S1104","java:S1113","java:S1118","java:S1130","java:S1133","java:S1160","java:S1161","java:S1165","java:S1166","java:S1182","java:S1185","java:S1188","java:S1194","java:S1199","java:S1210","java:S1217","java:S1220","java:S1221","java:1311","java:S1444","java:S1598","java:S1609","java:S1610","java:S2059","java:S2062","java:S2134","java:S2157","java:S2166","java:S2221","java:S2222","java:S2236","java:S2273","java:S2276","java:S2386","java:S2638","java:S2693","java:S2696","java:S2885","java:S2975","java:S3389","java:S3422","AVGjava:S107","Kjava:S107","AVGjava:S112","Kjava:S112","AVGjava:S1104","Kjava:S1104","AVGjava:S1113","Kjava:S1113","AVGjava:S1118","Kjava:S1118","AVGjava:S1130","Kjava:S1130","AVGjava:S1133","Kjava:S1133","AVGjava:S1161","Kjava:S1161","AVGjava:S1165","Kjava:S1165","AVGjava:S1182","Kjava:S1182","AVGjava:S1185","Kjava:S1185","AVGjava:S1199","Kjava:S1199","AVGjava:S1210","Kjava:S1210","AVGjava:S1217","Kjava:S1217","AVGjava:S1220","Kjava:S1220","AVGjava:S1221","Kjava:S1221","AVGjava:S1444","Kjava:S1444","AVGjava:S1598","Kjava:S1598","AVGjava:S1610","Kjava:S1610","AVGjava:S2062","Kjava:S2062","AVGjava:S2157","Kjava:S2157","AVGjava:S2166","Kjava:S2166","AVGjava:S2222","Kjava:S2222","AVGjava:S2236","Kjava:S2236","AVGjava:S2273","Kjava:S2273","AVGjava:S2276","Kjava:S2276","AVGjava:S2386","Kjava:S2386","AVGjava:S2638","Kjava:S2638","AVGjava:S2696","Kjava:S2696","AVGjava:S2885","Kjava:S2885","AVGjava:S2975","Kjava:S2975","AVGjava:S3389","Kjava:S3389","AVGjava:S3422","Kjava:S3422","inheritance","exception","vmsmell","interface","threading","complexity","ATDx"
"79",79,"ant-master",112288,925,1277,11272,1330,0,14,4,0,20,5,17,817,206,0,172,3,0,2,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,1.24201561391057,1,0.0356226845255058,0,15.6617071260767,0,3.91542678151919,3.75,13.3124510571652,0,7.27593331433457,1.25,18.2753726046842,2.5,15.2590489709013,2,2.34925606891151,0,1.56617071260767,1.25,0.443577004968062,0,0.267170133941294,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56617071260767,0,25.8418167580266,4,0,0,0,0,1.22222222222222,0.3125,0.8,0.7,0,2.08333333333333,0.853009259259259
"80",81,"apache_sling-org-apache-sling-scripting-thymeleaf",1141,17,16,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876424189307625,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0.0520833333333333
"81",82,"poi-parent",259142,2458,3192,28697,1651,0,21,286,0,43,1,64,220,569,0,128,6,0,168,18,0,0,99,3,0,0,0,0,2,0,0,7,0,0,0,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0.731783810154372,0,1.10364201866158,1.25,13.4711779448622,0,0.31328320802005,0,20.0501253132832,0,0.848955398970449,0,19.8278565703732,2.5,4.46039655713141,0,1.8796992481203,0,52.6315789473684,5,0.627243265846604,0,0.382029929536702,1.66666666666667,0.104540544307767,0,0,0,0,0,0,0,0.6265664160401,0,0,0,2.19298245614035,1,0,0,0.31328320802005,2.5,0.31328320802005,0,0,0,0,0,0,0,0,0,4.3859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.3125,0.5,0.7,0,2.08333333333333,0.738194444444444
"82",83,"apache_incubator-ratis",30509,334,511,3524,149,0,12,24,0,34,0,7,16,1,0,6,3,0,0,4,0,0,0,3,0,0,0,0,34,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.40522133938706,1,0.786653118751844,1.25,66.5362035225049,1.66666666666667,0,0,13.6986301369863,0,0.524435412501229,0,0.283768444948922,0,1.70261066969353,0,5.87084148727984,1.25,0,0,1.13507377979569,0,0,0,0.851305334846765,0,0,0,0,0,0,0,66.5362035225049,3,1.95694716242661,5,3.91389432485323,2,0,0,0,0,0,0,0.0327772132813268,5,0,0,0,0,0,0,1.95694716242661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.933333333333333,1,0,0.426388888888889
"83",84,"apache_sling-org-apache-sling-testing-clients",3822,69,62,445,46,0,0,4,0,0,0,9,12,17,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0465724751439,1.25,0,0,0,0,145.161290322581,3,3.13971742543171,0,38.2022471910112,3.75,4.49438202247191,0,16.1290322580645,1.25,0,0,2.24719101123596,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185185185185185,0.625,0,1.35,0,1.875,0.672530864197531
"84",85,"apache_struts",109617,1543,1620,11893,1707,0,24,141,0,67,0,62,438,108,0,703,8,0,0,10,0,0,78,1,0,0,0,0,28,0,0,1,0,2,0,4,0,0,0,0,0,0,14,0,0,16,0,2,0,0,2.01799377785252,1,1.28629683352035,1.25,41.358024691358,0,0,0,38.2716049382716,1,3.99573058923342,0,9.08097200033633,1.25,59.1104010762634,4,4.93827160493827,1.25,0,0,0.840830740771883,0,0.711568461096363,1.66666666666667,0.0840830740771883,0,0,0,0,0,0,0,17.2839506172839,1,0,0,0.617283950617284,0,1.23456790123457,2.5,2.46913580246914,5,0,0,0,0,0,0,0,0,0,0,8.64197530864197,1.25,0,0,0.145962761250536,1,0,0,1.23456790123457,0,0,0,0,0,1.27777777777778,0.625,1,0.65,0,1.45833333333333,0.835185185185185
"85",86,"servicecomb-toolkit",13462,484,465,1387,63,0,2,32,0,0,0,17,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.44196106705119,1,2.3770613578963,1.25,0,0,0,0,36.5591397849462,1,0.0742831674342594,0,0,0,0,0,0,0,0,0,0.720980533525595,0,0.445699004605556,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,4.3010752688172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1505376344086,0,0,0,0.0742831674342594,1,0,0,0,0,0,0,0,0,0,0.3125,0,0.8,0,0.833333333333333,0.324305555555556
"86",88,"apache_sling-org-apache-sling-servlets-get",2037,15,20,117,5,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1.66666666666667,0,0,0,0,0.981836033382425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.0555555555555556
"87",89,"apache_plc4x",39542,706,709,4197,267,0,11,55,0,4,0,19,41,25,0,2,4,0,1,4,0,0,94,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.62091970455087,1,1.39092610388954,1.25,5.64174894217207,0,0,0,26.7983074753173,1,1.03687218653584,0,5.95663569216107,1.25,0.476530855372885,0,5.64174894217207,1.25,1.41043723554302,1.25,0.953061710745771,0,2.37721915937484,3.33333333333333,0,0,0,0,0,0,0,0,5.64174894217207,0,0,0,2.82087447108604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41043723554302,0,0,0,0,0,0.138888888888889,0.625,0,0.85,0,2.29166666666667,0.650925925925926
"88",90,"apache_incubator-tamaya-sandbox",7056,132,131,814,7,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14250614250614,1,0,0,7.63358778625954,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63358778625954,2,0,0,0,0,0.611111111111111,0,0.4,0,0,0,0.168518518518519
"89",91,"commons-geometry",15522,191,238,2221,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70148581719946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.0333333333333333
"90",92,"apache_sling-whiteboard",2182,36,28,184,52,0,0,27,0,2,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3739688359303,5,71.4285714285714,1.66666666666667,0,0,107.142857142857,2,8.24931255728689,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4285714285714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0.733333333333333,0,0,0.382638888888889
"91",93,"apache_sling-org-apache-sling-distribution-core",13802,200,205,1152,71,0,6,24,0,0,0,15,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.20833333333333,2,1.7388784234169,1.25,0,0,0,0,73.1707317073171,2,0.289813070569483,0,0,0,18.2291666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724532676423707,1,0,0,0,0,0,0,0,0,0.222222222222222,0.3125,0,0.8,0,0,0.222453703703704
"92",94,"apache_sling-org-apache-sling-testing-serversetup",943,15,13,85,9,0,0,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3626723223754,3.75,0,0,0,0,76.9230769230769,2,1.06044538706257,0,0,0,11.7647058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.9375,0,0.4,0,0,0.241435185185185
"93",95,"apache_sling-org-apache-sling-serviceusermapper",918,12,14,69,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08932461873638,1.25,71.4285714285714,1.66666666666667,0,0,71.4285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9855072463768,5,0,0,0,0,0,0,71.4285714285714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0.3125,1,0.733333333333333,0,0,0.433564814814815
"94",96,"apache_sling-org-apache-sling-servlet-helpers",2172,20,19,373,8,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30202578268877,1.25,0,0,0,0,52.6315789473684,1,0,0,5.36193029490617,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0.45,0,0.625,0.23125
"95",97,"apache_sling-org-apache-sling-servlets-resolver",4266,37,39,257,8,0,2,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78210116731517,2,0,0,0,0,0,0,0,0,0.46882325363338,0,3.89105058365759,0,11.6731517509728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.4,0,0,0.0851851851851852
"96",98,"apache_sling-slingstart-maven-plugin",3881,32,35,186,45,0,1,15,0,14,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.37634408602151,2,3.86498325173924,2.5,400,3.33333333333333,0,0,200,3,1.28832775057975,0,5.37634408602151,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,2.71666666666667,0,0.625,0.661111111111111
"97",99,"apache_sling-org-apache-sling-testing-jcr-mock",2155,23,22,348,9,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39211136890951,1.25,0,0,0,0,45.4545454545455,1,2.32018561484919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0.2,0,0,0.0854166666666667
"98",100,"apache_sling-org-apache-sling-testing-osgi-mock",3176,41,42,359,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8539042821159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.208333333333333
"99",101,"apache_sling-org-apache-sling-testing-paxexam",1370,5,3,102,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72992700729927,1.25,333.333333333333,3.33333333333333,0,0,333.333333333333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.333333333333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,1.46666666666667,0,0,0.296527777777778
"100",102,"apache_sling-org-apache-sling-testing-resourceresolver-mock",1194,16,15,140,6,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837520938023451,1.25,133.333333333333,1.66666666666667,0,0,66.6666666666667,2,0.837520938023451,0,7.14285714285714,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0.983333333333333,0,0.625,0.320138888888889
"101",103,"apache_sling-scriptingbundle-maven-plugin",1117,11,13,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8205128205128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.1
"102",104,"roller-master",47689,665,528,5243,176,0,12,74,0,18,0,14,27,4,0,1,2,0,0,0,0,0,1,2,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,2.28876597367919,1,1.55172052255237,1.25,34.0909090909091,0,0,0,26.5151515151515,1,0.566168298769108,0,0.762921991226397,0,0.190730497806599,0,3.78787878787879,0,0,0,0,0,0.0209691962507077,0,0.381460995613199,0,0,0,0,0,0,0,20.8333333333333,1,0,0,1.89393939393939,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0209691962507077,5,3.78787878787879,0,0,0,0.125815177504246,1,0,0,0,0,0,0,0,0,0,0.3125,0,0.6,1,0,0.31875
"103",106,"apache_sling-org-apache-sling-scripting-jsp-taglib",1414,29,28,153,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35.7142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41442715700141,4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.0333333333333333
"104",108,"apache_sling-org-apache-sling-discovery-oak",2328,7,7,101,8,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099,3,2.57731958762887,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429553264604811,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.6,0,0.833333333333333,0.343055555555556
"105",109,"knox-gateway",65331,1123,1312,7338,381,0,2,73,0,30,0,106,85,34,0,0,1,0,0,43,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.272553829381303,0,1.11738684544856,1.25,22.8658536585366,0,0,0,80.7926829268293,2,1.30106687483737,0,4.63341509948215,1.25,0,0,0.76219512195122,0,0,0,5.85990733169801,1.66666666666667,0,0,0.408830744071954,0,0,0,0,0,0,0,0,0,0,0,0.76219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153066691157337,5,1.52439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185185185185185,0.3125,0,0.65,1,0.625,0.462114197530864
"106",110,"pdfbox-reactor",138598,1194,1290,10746,226,0,15,38,0,5,2,2,10,39,0,0,4,0,3,0,0,0,57,2,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,0,1.39586823003908,1,0.274174230508377,0,3.87596899224806,0,1.55038759689922,2.5,1.55038759689922,0,0.0721511132916781,0,3.62925739810162,0,0,0,3.10077519379845,0,2.32558139534884,1.25,0,0,0.411261345762565,1.66666666666667,0.186115764005211,0,0,0,0,0,0,0,3.10077519379845,0,0,0,5.42635658914729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5813953488372,2.5,0,0,0,0,0,0,3.87596899224806,1,0,0,0,0,0.527777777777778,0,0.2,0.6,0,0.833333333333333,0.360185185185185
"107",111,"apache_sling-org-apache-sling-discovery-base",2717,30,25,220,27,0,0,22,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09716599190283,3.75,0,0,0,0,80,2,1.10415899889584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0.4,0,0,0.222916666666667
"108",112,"apache_sling-org-apache-sling-discovery-commons",2510,33,35,199,18,0,0,9,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58565737051793,2.5,0,0,0,0,114.285714285714,3,1.19521912350598,0,10.0502512562814,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.85,0,0.625,0.35
"109",113,"apache_sling-org-apache-sling-engine",7723,68,111,925,39,0,0,0,0,0,0,4,5,24,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,36.036036036036,1,0.647416806940308,0,25.9459459459459,2.5,2.16216216216216,0,0,0,0,0,1.08108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129483361388062,1,18.018018018018,2.5,0,0,0,0,0,0,0,0,0,0.7,0.5,1.25,0.408333333333333
"110",114,"apache_sling-org-apache-sling-event",8691,59,76,592,37,0,0,2,0,21,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.230123115866989,0,276.315789473684,3.33333333333333,0,0,78.9473684210526,2,0.115061557933494,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68918918918919,1.25,0,0,0,0,0,0,26.3157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1578947368421,1.25,0,0,0.345184673800483,2,0,0,0,0,0,0,0,0,0.138888888888889,0,0.25,1.06666666666667,0,0,0.242592592592593
"111",115,"apache_sling-org-apache-sling-feature",4664,46,45,319,16,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643224699828473,0,0,0,0,0,133.333333333333,3,0,0,18.8087774294671,2.5,0,0,0,0,0,0,0,0,0,0,3.13479623824451,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138888888888889,0,0.25,1.1,0,1.25,0.456481481481481
"112",116,"apache_sling-org-apache-sling-feature-launcher",1332,17,17,94,13,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00900900900901,3.75,0,0,0,0,58.8235294117647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0.2,0,0,0.189583333333333
"113",117,"apache_sling-org-apache-sling-feature-analyser",2318,38,36,184,12,0,0,3,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29421915444349,1.25,166.666666666667,1.66666666666667,0,0,0,0,0.431406384814495,0,10.8695652173913,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0.583333333333333,0,0.625,0.253472222222222
"114",118,"org.apache.nemo:nemo-project",30007,494,653,3087,189,0,7,165,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26757369614512,1,5.49871696604126,2.5,0,0,0,0,1.53139356814701,0,0.533208917919152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.2,0,0,0.1375
"115",119,"apache_sling-jspc-maven-plugin",1286,8,7,127,11,0,0,4,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1104199066874,2.5,0,0,0,0,0,0,1.5552099533437,0,39.3700787401575,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.75,0,1.875,0.541666666666667
"116",120,"apache_sling-org-apache-sling-commons-threads",1415,19,22,168,8,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95238095238095,2,0,0,0,0,0,0,0,0,0,0,29.7619047619048,3.75,11.9047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,1.15,0,1.875,0.522685185185185
"117",121,"apache_sling-org-apache-sling-testing-rules",979,34,33,101,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02145045965271,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037,0.3125,0,0,0,0,0.113811728395062
